InChIKey,SMILES,uniprot+pfam,ic_value,ic_str,sentence_len,log(ic),BEL-level
PTONAIKVYGVBIS-INIZCTEOSA-N,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,P14780|PF00413,15848.930000000002,15848.930000000002,18,9.670857269140233,6
YNXNNJTYDYSDAY-UMSFTDKQSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,Q13547|PF00850,13619.999999999995,13619.999999999995,18,9.519294579703503,6
AWOZLZVEQAYRHZ-UHFFFAOYSA-N,O=C(C1CCCC1)N1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,P51449|PF00104,114.0,114.0,18,4.736198448394496,4
SVEFRURJTNQNRL-UHFFFAOYSA-N,COc1cc(CN(C2CCC2)C(CC(=O)O)c2ccc(Cl)cc2)ccc1OCCn1c(=O)ccn(C)c1=O,P49682|PF00001,152.00000000000003,152.00000000000003,18,5.0238805208462765,5
QZUDBNBUXVUHMW-UHFFFAOYSA-N,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,P61169|PF00001,1000.0,1000.0,6,6.907755278982138,5
OORPAHIABJKOQZ-QMBSKNLRSA-N,CC(=O)n1cc(CCNC(=O)CCCCCN2CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](C(N)=O)CSCC2=O)c2ccccc21,P53350|PF00069,2559.9999999999995,2559.9999999999995,18,7.847762537473607,5
FYGAMXOBXPHZMN-SHTZXODSSA-N,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(=O)O)CC3)c2=O)cn1,P31749|PF00069,2070.0,2070.0,6,7.6353038862594165,5
XMHWIBGIDNZGAB-UHFFFAOYSA-N,COc1cccc(-c2cccc(C3(C)CCSC(N)=N3)c2)c1,Q12809|PF00520,7600.000000000003,7600.000000000003,17,8.935903526274423,6
WNSHNKGYGXWUEW-UHFFFAOYSA-N,OC1(c2ccc3c(c2)OCO3)CCC(N2CCN(Cc3cccc(Cl)c3)CC2)CC1,P19327|PF00001,5.999999999999999,5.999999999999999,17,1.791759469228055,3
JKRXUDRMEIXFBV-UHFFFAOYSA-N,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,P31645|PF00209,660.0,660.0,5,6.492239835020473,5
ZEHBZHZMQSHZFI-UHFFFAOYSA-N,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,Q06187|PF07714,10000.0,10000.0,7,9.210340371976184,6
PVGPGTOPBMMJHX-UHFFFAOYSA-N,Brc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,P31645|PF00209,2249.9999999999995,2249.9999999999995,18,7.718685495198466,5
QPZFOPHCYYAYTC-UHFFFAOYSA-N,Fc1ccc(-c2ccc(-c3nn4c(-c5ccco5)nnc4s3)o2)cc1,Q96EB6|PF02146,100000.0,100000.0,17,11.512925464970227,7
KVUBQMZZSUGHGH-UHFFFAOYSA-N,COc1ccc(CCNc2cc(-c3ccc(C(C)=O)cc3)nc(OC)n2)cc1,Q13258|PF00001,6.3100000000000005,6.3100000000000005,18,1.8421356765531216,3
QSFQLALULVEZLV-MDZRGWNJSA-N,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCCO[C@H]12,P56817|PF00026,1100.0,1100.0,6,7.003065458786463,5
MUDOCUNTLILGNS-UHFFFAOYSA-N,COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1,P22455|PF07714,38.90000000000001,38.90000000000001,18,3.6609942506244018,4
WMHJTATUVGNFOU-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,Q16539|PF00069,20.0,20.0,18,2.9957322735539917,4
YNNUSGIPVFPVBX-NHCUHLMSSA-N,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,P33261|PF00067,2.0,2.0,3,0.6931471805599453,3
XSPYGYYSPGDIRH-VJBMBRPKSA-N,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,P56817|PF00026,23.0,23.0,18,3.1354942159291497,4
OPPJJHYAOKLFSK-UHFFFAOYSA-N,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C#N)no4)c3)c2cc1OC,P15056|PF07714,332.0,332.0,5,5.805134968916487,5
CYOVOZKUTSWUJD-UHFFFAOYSA-N,Cc1[nH]c2ccc(Br)cc2c1C1=CCNCC1,P28335|PF00001,420.0,420.0,5,6.040254711277415,5
LDUDMYAXGOQOGO-UHFFFAOYSA-N,Cc1ccc2c(c1)Cc1ccccc1N1OC(CN(C)C)CC21,P28335|PF00001,6.3100000000000005,6.3100000000000005,18,1.8421356765531216,3
JJCBTWUQVASSGZ-UHFFFAOYSA-N,O=C(NCc1ccccc1N1CCOCC1)c1cncc(-c2ccc(Cl)cc2)c1,Q62968|PF00520,129.99999999999997,129.99999999999997,18,4.867534450455582,4
KTQCSUJZZJYTOF-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C4CCCC4)nn3c2)c1F,P15056|PF07714,128.0,128.0,5,4.852030263919617,4
AMHTXZYACHSBPO-UHFFFAOYSA-N,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(Cl)cc3)ccc12,P49841|PF00069,100000.0,100000.0,17,11.512925464970227,7
CCSBRKICEAUMTP-HSZRJFAPSA-N,CC(C)Oc1ccc(-c2n[nH]c3ccc(C(=O)N[C@@H]4CCCN(Cc5ccccc5F)C4)cc23)cc1,P63085|PF00069,442.6,442.6,18,6.092666427616949,5
HLMIPIHLMFHHMW-UHFFFAOYSA-N,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1ccc(Cl)cc1Cl,P54760|PF07714,1900.0000000000007,1900.0000000000007,18,7.549609165154532,5
YFPNPFXDGIEWEL-MGBGTMOVSA-N,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nc(Cl)nc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,P10415|PF00452,32.0,32.0,4,3.4657359027997265,4
ZREJPXVTFHAYCJ-UHFFFAOYSA-N,COc1ccc(C2CN(C(C)c3nn4c(C5CCOCC5)ncc4c(=O)[nH]3)C2)cc1,O76083|PF00233,47.0,47.0,4,3.8501476017100575,4
WOYDDTBWSDVBRX-DOYOODFSSA-N,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](NC(C)=O)C(C)CC,Q9Y4D2|PF01764,429.99999999999983,429.99999999999983,17,6.063785208687607,5
LIEQQBASXLOVDS-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2cccc(F)c2)C1=O,P56817|PF00026,15.8,15.8,4,2.760009940032921,4
LYLQJTSHZYGWBO-UHFFFAOYSA-N,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,Q3UVX5|PF00003,160000.0,160000.0,8,11.982929094215965,7
LEGDDCSWKTYXAP-LLVKDONJSA-N,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C)c12,P28482|PF00069,13.940000000000005,13.940000000000005,18,2.6347624053323777,4
GVICCSAPBVEDOP-UHFFFAOYSA-N,CCNc1nc2c(C)c(C)c(O)c(Cc3cccnc3)c2s1,Q15722|PF00001,100.0,100.0,17,4.605170185988092,4
XESIWQIMUSNPRO-UHFFFAOYSA-N,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,P21397|PF01593,3800.0000000000014,3800.0000000000014,17,8.242756345714477,6
VBIIEQVIPARGDE-UHFFFAOYSA-N,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NCc4ccccn4)n3)cccc2s1,O35433|PF00520,2.8000000000000007,2.8000000000000007,18,1.0296194171811586,3
ZDOVFDLIJJGVQM-APNXPRSCSA-N,CC(C)[C@@H]1NC(=O)[C@H](NC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CCc2ccc(O)cc2)NC1=O,P03951|PF00089,24000.0,24000.0,18,10.085809109330082,6
KTEDMAIKTUKLAP-UHFFFAOYSA-N,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,P04626|PF07714,1530.0,1530.0,6,7.333023014386481,5
MHEQZALMUWNYOD-RECUOTGHSA-N,CCOC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1,Q92731|PF00104,3.5499999999999994,3.5499999999999994,18,1.2669476034873242,3
IZSUFXYWDUWORE-LFDLETANSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/P(=O)(O)CP(=O)(O)O,Q02769|PF00494,12200.0,12200.0,7,9.409191230721348,6
ZIQRCRLKOKPCOL-UHFFFAOYSA-N,N#Cc1c(-c2ccc(NC(=O)CCN3CCCCC3)cc2)cc(-c2ccccc2O)nc1N,O14920|PF00069,1000.0,1000.0,6,6.907755278982138,5
YYKNLRGFDMOOFB-UHFFFAOYSA-N,Cc1ccc(CN2CCCNCCNCCCNCC2)cc1,P61073|PF00001,-4.43,-4.43,5,-1.4883995840570443,2
IBKJTCAKTVORBE-INIZCTEOSA-N,O=C(O)c1ccc(C(=O)N[C@@H](c2ccc(C(F)(F)F)cc2)c2ncccc2C(F)(F)F)nc1,Q7Z2W7|PF00520,9.999999999999998,9.999999999999998,17,2.302585092994045,4
URIPXECKECEIEF-UHFFFAOYSA-N,CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,P31645|PF00209,9.81,9.81,4,2.283402273577272,4
VDDPPIGLCDMNCU-IAGOWNOFSA-N,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,P56817|PF00026,102.0,102.0,18,4.624972813284272,4
QPPHKEWKVRJMKU-UHFFFAOYSA-N,CNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,Q05397|PF07714,331.0,331.0,5,5.802118375377063,5
YJVABIMVWXEWGM-OAHLLOKOSA-N,O=C1OC[C@H](c2ccc(Cl)cc2)N1c1ccc2[nH]cnc2c1,Q16769|PF04389,10000.0,10000.0,7,9.210340371976184,6
WZWNQLAVZZUSHH-UHFFFAOYSA-N,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,P56817|PF00026,107.00000000000004,107.00000000000004,18,4.672828834461908,4
MQOWSXSGMALBJL-QFQXNSOFSA-N,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,Q12809|PF00520,11999.999999999998,11999.999999999998,18,9.392661928770137,6
AKCXYHNDQWTRCG-UHFFFAOYSA-N,O=C(NO)c1ccc(CNC(=O)c2[nH]c(-c3ccccc3)cc2-c2ccc(Cl)c(Cl)c2)cc1,O15379|PF00850,805.9999999999997,805.9999999999997,17,6.692083742506628,5
HDAZCZMFLGRFRE-UHFFFAOYSA-N,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(F)c1,P08684|PF00067,709.9999999999999,709.9999999999999,17,6.565264970035361,5
WADOFXPNMMELJF-UHFFFAOYSA-N,CCc1cc2c(cc1N1CCC(NC3CCCCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,Q9UM73|PF07714,1.891000000000001,1.891000000000001,17,0.6371057896763209,3
ZZJKLZVQEWRMEE-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)c1,Q62968|PF00520,129.99999999999997,129.99999999999997,18,4.867534450455582,4
LKDMYFPSIVGVTK-UHFFFAOYSA-N,CCC(=O)C1C(c2cccc(I)c2)CC2CCC1N2C,P23977|PF00209,56.5,56.5,4,4.0342406381523945,4
IEKOTSCYBBDIJC-UHFFFAOYSA-N,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,P30551|PF00001,49.99999999999999,49.99999999999999,17,3.912023005428147,4
GGROOSBUFJNXJU-LBQOOEJDSA-N,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)Cn1cc(-c2ccc(-c3ccccc3)cc2)nn1,Q9UQ49|PF13088,579.9999999999999,579.9999999999999,17,6.363028103540465,5
XPYPXGAGPAWNEW-GZIVZEMBSA-N,CCCO/N=C/c1c(N)ncnc1Oc1ccc2[nH]c(C)cc2c1F,P35968|PF07714,42.99999999999999,42.99999999999999,17,3.7612001156935615,4
WJVCASAEBZAPDS-ONEGZZNKSA-N,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(N)=O)c1,Q99640|PF00069,14510.000000000002,14510.000000000002,18,9.582593345878234,6
CUYYDAXVKOOZIZ-UHFFFAOYSA-N,Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,P31751|PF00069,32.0,32.0,4,3.4657359027997265,4
XRBGZDLUZKXWEF-INIZCTEOSA-N,O=C(O)C[C@H](NC(=O)c1cncc(Br)c1)C(=O)CCCc1ccccc1,P42574|PF00656,13700.000000000002,13700.000000000002,18,9.525151111816216,6
NGVGPDQUAMGXTG-UHFFFAOYSA-N,CCCC(=O)c1cnn(-c2ccc(NC(=O)c3cn(CC(=O)N4CCN(C)CC4)c4ccc(Cl)cc34)c(C(N)=O)c2)c1C,Q9EPX4|PF00001,1499.9999999999998,1499.9999999999998,18,7.3132203870903005,5
WJRKFJWUSHWDSQ-UHFFFAOYSA-N,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(Oc2cccc3c2C(=O)CC3)n1,Q05397|PF07714,400.0,400.0,18,5.991464547107983,5
CUXQJQJNEAEYGC-NWOKVLSISA-N,Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)NC2CCC(C)CC2)nc1C(=O)O,P35463|PF00001,100000.0,100000.0,17,11.512925464970227,7
XSDQTOBWRPYKKA-UHFFFAOYSA-N,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,P03951|PF00089,49999.99999999999,49999.99999999999,17,10.819778284410283,6
VZKCDWBLPVFWQC-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1nc(-c2cc3cc(Br)ccc3o2)cs1,P81908|PF00135,3120.0,3120.0,6,8.045588280803528,6
OZDJQCXGSMJMAQ-UHFFFAOYSA-N,CNc1nn2c(C)c(CCC(=O)N(C)CCCN(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1,P50406|PF00001,2276.9999999999995,2276.9999999999995,18,7.7306140660637395,5
WRUFUIGQGIPKPM-UHFFFAOYSA-N,COc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,P15056|PF07714,9.999999999999998,9.999999999999998,17,2.302585092994045,4
SIDVKOFTVXLYIV-DAXSKMNVSA-N,NC1=NC(=O)/C(=C2\\CCNC(=O)c3[nH]c4c(Br)csc4c32)N1,O14757|PF00069,14.000000000000005,14.000000000000005,18,2.6390573296152597,4
JLGLPAHFIFVDIC-NSHDSACASA-N,C[C@@]1(c2ccccc2)CCSC(N)=N1,P56817|PF00026,22000.0,22000.0,7,9.998797732340453,6
BTMLCSYAKDMZTR-HNNXBMFYSA-N,NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,P14780|PF00413,7432.0,7432.0,6,8.913550280493675,6
UQKLTKAHTNLXPA-JOCHJYFZSA-N,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,P35590|PF07714,4299.999999999999,4299.999999999999,17,8.366370301681654,6
BAKJPRTXUIRICM-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNS(=O)(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1,P25774|PF00112,10000.0,10000.0,7,9.210340371976184,6
SRDXAZFMGHVTFK-OCSSWDANSA-N,CC(C)CN(NC(=O)OCc1ccccc1)C(=O)CN(Cc1ccccc1)/N=C/c1cccc(B(O)O)c1,P07858|PF00112,1000000.0,1000000.0,17,13.815510557964275,7
FWFISWZSIAJQSO-LGMDPLHJSA-N,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCOCC2)cc1,P08069|PF07714,100000.0,100000.0,17,11.512925464970227,7
BUGDMQBUBXXLMA-UHFFFAOYSA-N,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)cc3)c(F)c2)CC1,P51449|PF00104,220.0,220.0,5,5.393627546352364,5
CYUCBISIFYYGFM-CMDGGOBGSA-N,CCOC(=O)/C=C/c1c(Oc2c(OC)cccc2OC)nc[nH]c1=O,P06213|PF07714,40000.0,40000.0,7,10.596634733096073,6
GJXMORWINPOZCG-BOXHHOBZSA-N,COC[C@@H](O)CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C(C)C)c3)nc2c1.Cl,P35968|PF07714,10000.0,10000.0,7,9.210340371976184,6
ZOTSBMYVOYXAMI-UHFFFAOYSA-N,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)c1ccccc1,Q02127|PF01180,9028.000000000002,9028.000000000002,17,9.108086137937427,6
GMYLVKUGJMYTFB-UHFFFAOYSA-N,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,Q12809|PF00520,32999.999999999985,32999.999999999985,17,10.404262840448617,6
SACRZILNWJGLCX-ZQDZILKHSA-N,NCCCCCC(=O)N[C@@H](CCC(=O)N1C[C@@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@@H]1C(=O)O)C(=O)O,Q04609|PF04389,112000.00000000004,112000.00000000004,18,11.626254150277235,7
CALYEAJTMOGFMG-UHFFFAOYSA-N,CC(C)S(=O)(=O)c1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,Q9UM73|PF07714,70.00000000000003,70.00000000000003,17,4.248495242049359,4
NDRNIFSBRLCSCZ-OCAPTIKFSA-N,C[C@H]1CCC[C@@H](C)N1S(C)(=O)=O,P37136|PF00135,84.99999999999999,84.99999999999999,17,4.442651256490317,4
UVEXVVVQJUSQAM-UHFFFAOYSA-N,COc1ccccc1Nc1cccc(C(=O)O)c1,P52895|PF00248,26600.0,26600.0,18,10.188666494769793,6
ZGWWRHSYPFORMJ-TZMCWYRMSA-N,COc1ncc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cc1F,P43405|PF07714,7.9,7.9,3,2.066862759472976,4
AIVSMELJQNTESK-FNORWQNLSA-N,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(F)c(F)cc3F)=C1N(Cc1ccc(Cl)cc1Cl)C(=O)C2,P34995|PF00001,11600.0,11600.0,7,9.358760377094457,6
LVBKISNNNBWITQ-UHFFFAOYSA-N,Nc1n[nH]c2cc(-c3ccc(C(=O)O)c(F)c3)nc(-c3ccc(Oc4ccccc4)cc3)c12,Q06187|PF07714,1.0,1.0,3,0.0,3
UVLZAXVMVHTAGW-XMEITWMYSA-N,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncco3)C[C@@H]12,P56817|PF00026,198.0,198.0,5,5.288267030694535,5
HHBWEIPXSCZNHO-GIJQJNRQSA-N,Sc1nnc(-c2cc(-c3ccccc3)[nH]n2)n1/N=C/c1ccc(Br)s1,P08253|PF00413,100000.0,100000.0,17,11.512925464970227,7
BZGALMKCNIYKHV-AREMUKBSSA-N,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)cc1C2,Q16602|PF00002,77.99999999999999,77.99999999999999,17,4.356708826689592,4
OMZYUVOATZSGJY-UHFFFAOYSA-N,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,Q13627|PF00069,1000.0,1000.0,6,6.907755278982138,5
YURYMGHZHGYXAW-UHFFFAOYSA-N,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4CO)nc3c2)c1,P36888|PF07714,10000.0,10000.0,7,9.210340371976184,6
WFTRLROTBYTPTM-GFCCVEGCSA-N,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC5(C)CCC5)nc34)[nH]c21,Q9P1W9|PF00069,0.2,0.2,19,-1.6094379124341005,2
CLQXYPGRKPDTES-UHFFFAOYSA-N,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3cccc4onc(N)c34)cc2)cc1,Q96GD4|PF00069,82.00000000000001,82.00000000000001,17,4.4067192472642525,4
QPWZFCKWJNLMKC-UHFFFAOYSA-N,CC(C)(C)Oc1ccc(CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)NNC(=O)Cn2c(=O)c(Cc3ccccc3)nc3ccccc32)cc1,P21398|PF01593,3.3999999999999995,3.3999999999999995,18,1.2237754316221154,3
CKWTZFWPJKQPMI-UNOMPAQXSA-N,C=CCc1cc(/C=C2\\SC(=O)N(C(C)C)C2=O)c(OC)cc1OC1CCCCO1,P18031|PF00102,30000.0,30000.0,18,10.308952660644293,6
YXUGSFGCRDCTSL-UHFFFAOYSA-N,COc1ccc(-c2cc(C(N)=O)nc3cc(CCc4cnc(C)nc4)ccc23)cc1C,Q14416|PF01094,27.0,27.0,4,3.2958368660043287,4
YGZSEDXWMNIVHF-UHFFFAOYSA-N,COc1ccc(C2c3ccc(O)cc3Oc3ncn(CC(C)C)c(=N)c32)cc1,Q9Y2T6|PF00001,2271.55,2271.55,18,7.728217696843619,5
IVYWKCAOPCHVMX-UHFFFAOYSA-N,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,Q04912|PF07714,10000.0,10000.0,7,9.210340371976184,6
IBZRXJZNXBDOQB-JXGOORMQSA-N,CC(C)(C)N.CCOC/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O,P18031|PF00102,3800.0000000000014,3800.0000000000014,17,8.242756345714477,6
XBIMZDZZPNFVOV-LJQANCHMSA-N,CC1(C)CN2CCC[C@]2(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,Q15858|PF00520,11.999999999999998,11.999999999999998,18,2.4849066497880004,4
QYHFUBZVWDZWRK-UHFFFAOYSA-N,Cc1nn(C2CCCCC2)c2sc(C(=O)Nc3ccc(N4CCC(O)CC4)c(F)c3)cc12,Q13946|PF00233,35.00000000000001,35.00000000000001,18,3.555348061489413,4
TYSSPUKARDEYKD-MOPGFXCFSA-N,C[C@H]1c2cc(F)cnc2N(Cc2ccccc2)C[C@@H](C)N1C(=O)NCc1ccccc1,O43497|PF00520,64.99999999999999,64.99999999999999,17,4.174387269895637,4
GJOMMDPXVSZLQK-UHFFFAOYSA-N,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Cl)cc3)nn21,Q06187|PF07714,1499.9999999999998,1499.9999999999998,18,7.3132203870903005,5
RBZYXASPIFZSKF-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4cc(-n5cccn5)ccn4c3-c3ccccc3)cc2)CCC1,P31749|PF00069,102.0,102.0,18,4.624972813284272,4
ICNFVDUPXFAYEH-UHFFFAOYSA-N,O=C(c1ccc(OCCN2CCCCC2)cc1)c1oc2cc(O)ccc2c1-c1cccc2ccccc12,P06211|PF00104,4799.999999999999,4799.999999999999,17,8.476371196895983,6
QFMJKUUFXXEIGZ-ANTLQJRQSA-N,C/C=C1/CN2[C@@H]3C[C@@]45c6cc(OC)ccc6N(C)[C@]4(O3)[C@@H]2C[C@@H]1[C@@]5(COC(=O)CC)C(=O)OC,P31639|PF00474,11999.999999999998,11999.999999999998,18,9.392661928770137,6
LCNBYJZWIZWCKK-UHFFFAOYSA-N,O=C1c2nnc(-c3ccc(F)cc3)n2CCN1Cc1cccc(C(F)(F)F)c1Cl,Q64663|PF00864,28379.200000000004,28379.200000000004,18,10.253411761451321,6
NINRJZJPPYEPHU-UHFFFAOYSA-N,COc1cc(-n2c(=O)c3ccccc3c3ccccc3c2=O)cc(OC)c1OC,P05979|PF03098,100000.0,100000.0,17,11.512925464970227,7
LOKXLUXLHSCPNC-UHFFFAOYSA-N,COc1ccc(CNc2nc(N3CCCCC3)ncc2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1Cl,O77746|PF00233,0.7399999999999999,0.7399999999999999,18,-0.3011050927839218,3
CQWLALVPQNJOGT-UHFFFAOYSA-N,c1ccc(-c2cc3c(ccn4cnnc34)nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,Q12809|PF00520,10000.0,10000.0,7,9.210340371976184,6
TWWDDBWWIJXNSA-XVLIYFGKSA-N,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2cccc(F)c2)C1,Q9Y5Z0|PF00026,2130.0,2130.0,6,7.6638772587034705,5
XJJRMHCHDJFIHQ-UHFFFAOYSA-N,Cc1c2c(cc3[nH]c(-c4c(NC(C)Cc5c(F)c(F)cc(F)c5F)cc[nH]c4=O)nc13)C(=O)N(C1CCN(C)CC1)C2=O,P37023|PF07714,231.30000000000004,231.30000000000004,18,5.443715569237393,5
WTEZGXPTIFMTCH-LJQANCHMSA-N,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,P45452|PF00413,0.07,0.07,4,-2.6592600369327783,2
LLOKGCTYZOPODZ-OAQYLSRUSA-N,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(-c4ccccc4)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,Q9Y5Y4|PF00001,4.499999999999998,4.499999999999998,17,1.5040773967762735,3
YBWPRDKPAFCNSF-SANMLTNESA-N,CCc1cccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,P08253|PF00413,1410.0000000000002,1410.0000000000002,18,7.251344983372213,5
GOXATFWFGQBZER-UHFFFAOYSA-N,COc1ccc(-c2cc(CN)nc(C)c2C(N)=O)cc1,P27487|PF00326,49999.99999999999,49999.99999999999,17,10.819778284410283,6
